,id,gps2id,start,duraion
1269,335,1445,23,5
1270,336,1547,2,2
1271,336,1497,7,6
1272,336,1547,16,5
1273,336,1497,22,1
1274,337,1545,0,4
1275,337,1497,7,7
1276,337,1496,17,7
1277,338,1394,0,6
1278,338,1344,8,6
1279,338,1394,17,3
1280,338,1344,21,2
1281,339,1496,0,15
1282,339,1546,18,2
1283,339,1496,21,3
1284,340,1343,1,2
1285,340,1344,4,4
1286,340,1492,11,4
1287,340,1645,17,4
1288,340,1294,22,2
1289,341,1496,0,7
1290,341,1447,9,4
1291,341,1494,16,4
1292,341,1496,21,2
1293,342,1446,7,1
1294,342,1396,11,5
1295,342,1446,19,4
1296,343,1496,0,7
1297,343,1497,10,5
1298,343,1496,18,5
1299,344,1444,1,6
1300,344,1544,10,3
1301,344,1444,15,3
1302,344,1495,20,2
1303,344,904,23,3
1304,345,1781,0,5
1305,345,1782,6,4
1306,345,1783,12,8
1307,345,1730,21,3
1308,346,1781,5,3
1309,346,1730,10,4
1310,346,1781,17,5
1311,346,1782,23,2
1312,347,983,1,7
1313,347,1312,11,3
1314,347,175,15,3
1315,347,1595,20,3
1316,348,1836,0,8
1317,348,1497,11,2
1318,348,1496,16,7
1319,349,378,0,8
1320,349,1577,10,2
1321,349,328,15,5
1322,349,378,21,2
1323,350,1497,1,7
1324,350,1496,11,5
1325,350,1497,19,4
1326,351,1446,0,14
1327,351,1447,15,2
1328,351,1446,19,4
1329,352,1494,10,2
1330,352,1546,14,3
1331,352,1446,20,3
1332,353,1496,0,17
1333,353,1239,19,2
1334,353,1496,22,1
1335,354,1497,0,14
1336,354,1496,17,3
1337,354,1497,22,1
1338,355,1446,0,3
1339,355,1545,6,11
1340,355,1446,20,3
1341,356,1496,0,8
1342,356,1446,10,4
1343,356,1496,16,5
1344,356,1446,22,1
1345,357,1495,0,2
1346,357,1396,5,4
1347,357,1495,12,9
1348,357,1496,22,2
1349,358,180,0,6
1350,358,178,9,2
1351,358,180,14,7
1352,358,178,22,2
1353,359,1546,0,6
1354,359,1544,9,5
1355,359,1546,17,4
1356,359,755,22,3
1357,360,1344,0,4
1358,360,1345,7,7
1359,360,1394,15,4
1360,360,1345,20,2
1361,360,1496,23,3
1362,361,755,0,8
1363,361,1578,11,3
1364,361,1546,15,4
1365,361,1496,20,3
1366,362,1497,2,2
1367,362,1345,7,4
1368,362,1497,14,8
1369,362,1496,23,3
1370,363,804,1,5
1371,363,855,9,7
1372,363,904,19,4
1373,364,1495,0,7
1374,364,1446,9,5
1375,364,1447,15,3
1376,364,1397,21,2
1377,365,1495,0,8
1378,365,1496,10,5
1379,365,1495,17,3
1380,365,1496,21,2
1381,366,1496,0,4
1382,366,1490,7,6
1383,366,1672,16,6
1384,366,1578,23,2
1385,367,1496,0,8
1386,367,1497,11,4
1387,367,1496,18,6
1388,368,855,1,5
1389,368,804,9,4
1390,368,854,16,4
1391,368,1109,21,1
1392,368,854,23,3
1393,369,1497,0,7
1394,369,1546,10,5
1395,369,1496,18,4
1396,369,1495,23,2
1397,370,1496,0,17
1398,370,1445,18,2
1399,370,1496,21,2
1400,371,1497,0,10
1401,371,1496,13,4
1402,371,1397,20,2
1403,371,1496,23,3
1404,372,890,0,13
1405,372,941,16,2
1406,372,890,19,3
1407,372,941,23,3
1408,373,1672,0,6
1409,373,983,9,8
1410,373,982,18,2
1411,373,981,20,2
1412,373,982,22,1
1413,373,981,23,2
1414,374,1446,0,8
1415,374,1496,10,5
1416,374,1497,18,4
1417,374,1446,23,2
1418,375,1546,0,8
1419,375,1446,11,3
1420,375,1546,17,4
1421,375,1547,22,1
1422,376,1497,0,7
1423,376,1496,10,5
1424,376,1446,18,4
1425,376,1496,23,5
1426,377,855,1,14
1427,377,177,18,2
1428,377,1083,21,1
1429,377,1346,23,3
1430,378,805,0,5
1431,378,855,8,5
1432,378,804,16,5
1433,378,855,22,1
1434,379,805,0,7
1435,379,1676,9,4
1436,379,1625,16,5
1437,379,1624,22,2
1438,380,1695,0,14
1439,380,1496,16,3
1440,380,1595,20,3
1441,381,658,0,7
1442,381,1487,10,2
1443,381,1439,13,2
1444,381,1439,17,2
1445,381,180,20,2
1446,381,178,23,3
1447,382,1263,2,12
1448,382,1314,15,3
1449,382,1263,19,3
1450,382,1314,23,5
1451,383,855,0,18
1452,383,805,19,2
1453,383,963,21,3
1454,384,1496,0,9
1455,384,1497,12,3
1456,384,1496,18,5
1457,385,1339,0,4
1458,385,1644,7,2
1459,385,1489,12,5
1460,385,1439,19,2
1461,385,1489,22,1
1462,386,280,0,5
1463,386,230,6,10
1464,386,177,17,3
1465,386,230,21,3
1466,387,1496,0,7
1467,387,1446,9,4
1468,387,1396,15,4
1469,387,1446,21,2
1470,388,1497,0,15
1471,388,1496,18,2
1472,388,1446,21,3
1473,389,1495,1,1
1474,389,938,5,6
1475,389,804,14,4
1476,389,805,19,2
1477,389,853,21,3
1478,390,704,0,12
1479,390,656,13,4
1480,390,705,18,4
1481,390,656,23,5
1482,391,590,1,2
1483,391,640,6,5
1484,391,590,13,6
1485,391,589,20,4
1486,392,1345,0,5
1487,392,1344,8,6
1488,392,1345,17,5
1489,392,1344,23,3
1490,393,1497,0,12
1491,393,1496,15,3
1492,393,1497,20,3
1493,394,1445,0,6
1494,394,1444,9,5
1495,394,1446,17,5
1496,394,1445,23,2
1497,395,1445,0,5
1498,395,1495,8,4
1499,395,1445,15,6
1500,395,1495,22,2
1501,396,1497,0,6
1502,396,1496,9,6
1503,396,1446,18,4
1504,396,1496,23,5
1505,397,1346,0,12
1506,397,1193,13,4
1507,397,1346,19,2
1508,397,1345,22,1
1509,398,1447,10,1
1510,398,1497,14,3
1511,398,1496,20,3
1512,399,1496,0,10
1513,399,1446,12,3
1514,399,1496,18,5
1515,400,1680,0,6
1516,400,805,9,5
1517,400,1731,15,4
1518,400,854,21,2
1519,401,1345,2,2
1520,401,1344,7,7
1521,401,1345,17,7
1522,402,855,2,6
1523,402,2030,11,4
1524,402,1345,17,3
1525,402,1344,21,2
1526,403,804,0,8
1527,403,1108,11,4
1528,403,804,18,7
1529,404,1496,0,8
1530,404,1548,11,4
1531,404,1547,18,4
1532,404,1548,23,3
1533,405,1497,0,7
1534,405,1280,10,5
1535,405,1497,18,3
1536,405,1547,22,1
1537,406,1496,0,11
1538,406,1578,14,3
1539,406,1836,18,4
1540,406,1546,23,4
1541,407,904,2,7
1542,407,854,11,3
1543,407,804,17,2
1544,407,704,21,2
1545,408,1446,0,4
1546,408,1496,7,8
1547,408,1446,17,6
1548,409,1496,0,10
1549,409,1495,12,4
1550,409,1496,18,5
1551,410,1680,0,7
1552,410,1108,9,4
1553,410,1681,14,4
1554,410,964,19,4
1555,411,1446,0,12
1556,411,1696,15,3
1557,411,1646,21,6
1558,412,1346,1,6
1559,412,1243,10,4
1560,412,1345,17,5
1561,412,1346,23,5
1562,413,755,0,8
1563,413,805,11,3
1564,413,755,17,3
1565,413,706,21,2
1566,414,1496,0,15
1567,414,1497,18,2
1568,414,1496,22,1
1569,415,1496,3,6
1570,415,1446,11,4
1571,415,1496,18,5
1572,416,1496,0,8
1573,416,260,11,3
1574,416,656,16,3
1575,416,804,20,3
1576,417,1445,0,13
1577,417,1446,16,3
1578,417,1497,22,2
1579,418,1545,0,6
1580,418,1446,9,5
1581,418,1547,17,3
1582,418,1545,21,3
1583,419,1539,0,6
1584,419,1487,7,6
1585,419,1539,15,4
1586,419,1496,20,3
1587,420,804,0,12
1588,420,958,14,3
1589,420,804,18,5
1590,421,1546,0,7
1591,421,1496,10,4
1592,421,1545,17,4
1593,421,1546,22,1
1594,422,1495,0,3
1595,422,1496,5,7
1596,422,1446,15,4
1597,422,1239,22,2
1598,423,1447,1,12
1599,423,1446,15,3
1600,423,1447,19,2
1601,423,1446,21,2
1602,424,1592,0,7
1603,424,1543,10,3
1604,424,1592,15,7
1605,424,1496,23,2
1606,425,1546,4,5
1607,425,1545,12,4
1608,425,1546,19,3
1609,425,1547,23,2
1610,426,1496,0,14
1611,426,1446,16,3
1612,426,1496,20,3
1613,427,1446,0,14
1614,427,1546,17,2
1615,427,1446,22,2
1616,428,1497,0,8
1617,428,1447,11,4
1618,428,1547,17,4
1619,428,1497,22,2
1620,429,804,0,8
1621,429,555,11,2
1622,429,804,16,7
1623,430,1496,0,6
1624,430,1397,9,5
1625,430,1546,17,4
1626,430,1496,22,1
1627,431,1497,0,6
1628,431,1496,9,6
1629,431,1497,18,4
1630,431,1547,23,5
1631,432,1446,0,8
1632,432,1396,11,4
1633,432,1496,18,6
1634,433,1343,0,15
1635,433,1344,16,2
1636,433,1343,20,3
1637,434,1496,0,6
1638,434,1547,9,5
1639,434,1496,16,4
1640,434,1446,21,2
1641,435,1546,0,9
1642,435,1496,12,4
1643,435,1546,19,4
1644,436,1547,0,14
1645,436,1497,17,2
1646,436,1547,22,2
1647,437,1544,1,8
1648,437,994,11,3
1649,437,1544,16,3
1650,437,1496,20,2
1651,437,1497,23,3
1652,438,1488,0,6
1653,438,1539,7,5
1654,438,1578,15,5
1655,438,1439,21,2
1656,439,1548,0,8
1657,439,1547,11,3
1658,439,1548,16,6
1659,439,1547,23,3
1660,440,1497,0,10
1661,440,1496,13,3
1662,440,1497,19,3
1663,440,1496,23,4
1664,441,1497,2,3
1665,441,1496,8,3
1666,441,1446,13,5
1667,441,1547,19,2
1668,441,1496,22,2
1669,442,1546,3,2
1670,442,1496,8,6
1671,442,1546,17,4
1672,442,1446,22,2
1673,443,804,4,5
1674,443,964,12,3
1675,443,1578,17,5
1676,443,2037,23,3
1677,444,1345,0,6
1678,444,1343,9,5
1679,444,1344,16,6
1680,444,1345,23,4
1681,445,1496,0,7
1682,445,1446,9,4
1683,445,1496,15,5
1684,445,1446,21,2
1685,446,1490,2,5
1686,446,1388,10,4
1687,446,1439,17,4
1688,446,1388,22,1
1689,447,1496,0,7
1690,447,1343,10,4
1691,447,1344,16,8
1692,448,1446,0,6
1693,448,1495,8,6
1694,448,1496,16,5
1695,448,1495,22,1
1696,449,1497,0,13
1697,449,1496,16,3
1698,449,1497,22,2
1699,450,1497,0,14
1700,450,1496,17,3
1701,450,1447,21,2
1702,451,1495,0,6
1703,451,1493,9,4
1704,451,1396,14,4
1705,451,1495,21,3
1706,452,903,0,6
1707,452,403,7,7
1708,452,958,15,5
1709,452,804,21,2
1710,453,1496,0,15
1711,453,1446,18,2
1712,453,1496,21,2
1713,454,1497,0,15
1714,454,1496,18,2
1715,454,1497,22,1
1716,455,1496,0,5
1717,455,1495,7,6
1718,455,1496,15,6
1719,455,1495,22,1
1720,456,855,0,7
1721,456,1210,10,5
1722,456,953,18,3
1723,456,855,22,1
1724,457,1546,0,10
1725,457,1497,13,2
1726,457,1547,18,4
1727,457,1546,23,3
1728,458,1496,0,6
1729,458,1578,9,5
1730,458,1497,15,4
1731,458,1547,22,4
1732,459,1497,0,5
1733,459,1496,8,4
1734,459,1497,15,4
1735,459,1446,22,2
1736,460,1546,0,8
1737,460,1545,11,3
1738,460,1546,17,4
1739,460,1496,22,1
1740,461,1497,2,4
1741,461,1546,8,4
1742,461,1547,15,3
1743,461,1497,21,2
1744,462,804,0,7
1745,462,959,10,3
1746,462,1344,14,5
1747,462,1497,20,3
1748,463,1345,1,7
1749,463,1344,11,4
1750,463,1345,18,6
1751,464,1545,0,9
1752,464,1546,12,3
1753,464,1547,18,3
1754,464,1546,22,2
1755,465,804,0,11
1756,465,805,14,3
1757,465,1497,20,3
1758,466,1446,0,17
1759,466,1397,19,2
1760,466,1495,22,1
1761,467,1346,3,1
1762,467,1346,6,5
1763,467,1243,14,4
1764,467,1344,19,6
1765,468,854,0,6
1766,468,855,9,4
1767,468,854,15,5
1768,468,806,21,3
1769,469,1496,0,16
1770,469,1547,18,2
1771,469,1496,21,2
1772,470,1362,0,12
1773,470,1363,13,2
1774,470,1362,18,3
1775,470,1363,22,2
1776,471,1006,0,8
1777,471,1007,11,3
1778,471,755,17,3
1779,471,804,21,2
1780,472,1489,7,3
1781,472,1539,13,4
1782,472,1488,18,7
1783,473,1344,6,1
1784,473,1343,8,4
1785,473,1344,14,6
1786,473,1345,21,3
1787,474,1496,0,18
1788,474,1545,19,2
1789,474,1546,22,1
1790,475,1497,0,9
1791,475,1496,12,4
1792,475,1446,19,3
1793,475,1496,23,2
1794,476,1496,0,5
1795,476,1494,8,4
1796,476,1447,15,4
1797,476,1546,22,2
1798,477,704,0,7
1799,477,656,10,4
1800,477,804,17,3
1801,477,755,21,2
1802,478,1496,0,12
1803,478,1497,15,3
1804,478,1546,19,5
1805,479,1446,0,11
1806,479,1496,13,3
1807,479,1495,18,3
1808,479,1445,22,2
1809,480,371,0,8
1810,480,1073,11,5
1811,480,1672,19,3
1812,480,1538,23,3
1813,481,1497,0,8
1814,481,1497,10,4
1815,481,1496,17,6
1816,482,1545,0,13
1817,482,1644,16,2
1818,482,1496,20,2
1819,482,1546,23,3
1820,483,1496,0,8
1821,483,1446,10,4
1822,483,1496,16,5
1823,483,1447,22,2
1824,484,1446,0,10
1825,484,1595,12,2
1826,484,1496,17,5
1827,484,1396,23,2
1828,485,1546,0,12
1829,485,1496,15,3
1830,485,1546,21,3
1831,486,1837,0,9
1832,486,1836,11,3
1833,486,1837,17,4
1834,486,1836,22,1
1835,487,1497,4,6
1836,487,1445,11,4
1837,487,1546,18,4
1838,487,1496,23,2
1839,488,1547,2,4
1840,488,1497,9,4
1841,488,1496,16,5
1842,488,1397,22,2
1843,489,855,0,7
1844,489,806,10,6
1845,489,855,19,3
1846,489,804,23,2
1847,490,1346,1,8
1848,490,1345,12,3
1849,490,1346,18,3
1850,490,1143,21,3
1851,491,1345,1,9
1852,491,1496,13,4
1853,491,1496,19,3
1854,491,1497,23,3
1855,492,1548,0,14
1856,492,1547,16,3
1857,492,1548,20,3
1858,493,1294,0,6
1859,493,1243,8,3
1860,493,1244,14,3
1861,493,1344,20,3
1862,494,1035,0,10
1863,494,986,12,4
1864,494,1035,19,4
1865,495,1446,0,14
1866,495,1496,16,2
1867,495,1446,19,4
1868,496,1496,0,13
1869,496,1394,15,3
1870,496,1496,21,3
1871,497,1344,0,7
1872,497,1345,10,4
1873,497,1344,17,4
1874,497,1345,22,1
1875,498,994,1,7
1876,498,884,11,2
1877,498,1129,15,3
1878,498,1495,21,2
1879,498,1440,23,1
1880,499,804,0,10
1881,499,817,13,3
1882,499,804,19,4
1883,500,227,0,6
1884,500,979,9,4
1885,500,980,16,6
1886,500,933,23,2
1887,501,1496,0,7
1888,501,1339,10,4
1889,501,934,17,3
1890,501,1394,21,1
1891,501,1544,23,5
1892,502,662,0,4
1893,502,1447,7,4
1894,502,1644,14,6
1895,502,838,21,2
1896,503,1546,0,13
1897,503,1494,15,2
1898,503,1496,20,2
1899,503,1494,23,2
1900,504,1497,3,1
1901,504,1446,7,5
1902,504,1496,14,6
1903,504,1446,21,2
1904,505,1497,5,1
1905,505,1446,9,4
1906,505,1497,16,4
1907,505,1496,22,3
1908,506,1446,1,6
1909,506,1496,9,6
1910,506,1497,18,4
1911,506,1496,23,4
1912,507,1497,0,5
1913,507,1396,8,4
1914,507,1497,14,5
1915,507,1496,22,2
1916,508,1497,1,15
1917,508,1445,17,2
1918,508,1547,21,2
1919,509,1496,0,14
1920,509,1446,16,3
1921,509,1496,20,3
1922,510,1497,0,7
1923,510,1496,10,6
1924,510,1497,19,4
1925,511,1446,0,8
1926,511,1578,11,4
1927,511,804,17,6
1928,512,1396,0,5
1929,512,1446,8,7
1930,512,1396,18,3
1931,512,1446,22,1
1932,513,1394,0,16
1933,513,981,18,3
1934,513,866,22,1
1935,514,1496,1,16
1936,514,1497,20,2
1937,514,1496,23,4
1938,515,755,3,2
1939,515,1006,8,4
1940,515,805,13,3
1941,515,1363,19,3
1942,515,805,23,4
1943,516,1496,0,7
1944,516,1497,10,5
1945,516,1496,18,4
1946,516,1447,23,3
1947,517,979,0,8
1948,517,980,11,4
1949,517,1031,18,3
1950,517,980,22,3
1951,518,1496,0,7
1952,518,1346,10,5
1953,518,1496,18,3
1954,518,1497,22,1
1955,519,856,1,8
1956,519,1578,12,3
1957,519,1497,16,5
1958,519,1496,22,2
1959,520,805,0,7
1960,520,705,10,4
1961,520,1007,15,2
1962,520,705,18,3
1963,520,656,22,3
1964,521,705,0,10
1965,521,1007,12,3
1966,521,755,18,3
1967,521,555,22,2
1968,522,1397,0,1
1969,522,1497,4,7
1970,522,1547,14,8
1971,522,1546,23,4
1972,523,1544,10,2
1973,523,1496,14,3
1974,523,1544,19,3
1975,523,1543,23,3
1976,524,1496,0,5
1977,524,1539,7,6
1978,524,1495,14,8
1979,524,1546,23,3
1980,525,1394,0,8
1981,525,1344,11,4
1982,525,1394,18,4
1983,525,1344,23,4
1984,526,1488,0,5
1985,526,1446,8,4
1986,526,1496,14,5
1987,526,1446,20,2
1988,526,1496,23,4
1989,527,805,0,4
1990,527,705,7,7
1991,527,805,17,3
1992,527,555,21,1
1993,527,705,22,1
1994,528,1446,0,11
1995,528,1496,13,3
1996,528,1446,18,3
1997,528,1447,21,3
1998,529,1260,0,1
1999,529,481,4,7
2000,529,480,14,3
2001,529,531,20,2
2002,529,481,23,3
2003,530,1497,0,8
2004,530,1496,11,5
2005,530,1388,19,3
2006,530,1440,23,4
2007,531,1547,2,7
2008,531,1397,12,2
2009,531,1547,17,4
2010,531,1517,22,2
2011,532,903,0,6
2012,532,403,7,7
2013,532,903,15,7
2014,532,403,23,3
2015,533,1497,1,6
2016,533,837,8,5
2017,533,1497,14,6
2018,533,1496,21,1
2019,533,1497,23,2
2020,534,804,0,5
2021,534,1007,8,4
2022,534,804,14,7
2023,534,853,22,1
2024,535,1446,0,10
2025,535,866,12,3
2026,535,1416,18,2
2027,535,804,21,1
2028,535,755,23,2
2029,536,1497,0,9
2030,536,1496,12,4
2031,536,1497,19,3
2032,536,1496,23,4
2033,537,855,0,9
2034,537,854,11,4
2035,537,855,18,4
2036,537,905,23,2
2037,538,1496,0,14
2038,538,1646,16,3
2039,538,1496,20,3
2040,539,1496,0,5
2041,539,1546,8,4
2042,539,1496,15,5
2043,539,1547,21,2
2044,540,855,0,8
2045,540,804,11,4
2046,540,805,18,4
2047,540,1363,23,3
2048,541,855,0,7
2049,541,507,10,5
2050,541,855,18,4
2051,541,804,23,4
2052,542,1464,5,1
2053,542,1362,9,3
2054,542,1363,14,4
2055,542,1362,21,2
2056,543,1394,0,5
2057,543,1344,7,6
2058,543,1394,15,5
2059,543,1344,21,2
2060,544,1446,0,7
2061,544,1447,9,4
2062,544,1446,14,4
2063,544,1447,19,2
2064,544,1446,21,2
2065,545,804,1,7
2066,545,1007,11,2
2067,545,1008,16,7
2068,546,1497,0,8
2069,546,1547,11,4
2070,546,1497,18,5
2071,547,904,0,11
2072,547,555,12,3
2073,547,705,16,4
2074,547,656,21,1
2075,547,555,23,2
2076,548,755,4,3
2077,548,1006,10,4
2078,548,1366,17,4
2079,548,804,22,1
2080,549,1445,0,6
2081,549,1446,9,5
2082,549,1445,17,4
2083,549,1446,22,1
2084,550,1394,0,5
2085,550,1344,7,5
2086,550,1394,14,7
2087,550,1344,22,2
2088,551,230,2,1
2089,551,566,6,5
2090,551,565,14,3
2091,551,1444,20,3
2092,551,1443,23,3
2093,552,1496,0,7
2094,552,1497,10,5
2095,552,1496,18,5
2096,553,755,0,17
2097,553,904,18,2
2098,553,855,21,2
2099,554,1445,0,7
2100,554,1445,9,4
2101,554,1444,16,3
2102,554,1444,20,2
2103,554,1445,23,5
2104,555,1445,1,3
2105,555,1447,7,5
2106,555,1496,15,8
2107,556,1345,0,6
2108,556,1496,9,6
2109,556,1345,18,4
2110,556,1496,23,4
2111,557,1496,0,14
2112,557,1345,17,3
2113,557,1496,21,3
2114,558,1496,0,9
2115,558,1446,12,3
2116,558,1496,18,5
2117,559,1488,0,5
2118,559,1490,8,4
2119,559,1489,15,4
2120,559,1490,20,2
2121,559,1489,23,4
2122,560,1547,0,13
2123,560,1497,16,2
2124,560,1547,21,2
2125,561,1496,1,8
2126,561,1497,12,3
2127,561,1496,18,6
2128,562,1497,4,1
2129,562,1496,8,6
2130,562,1447,17,3
2131,562,1497,23,4
2132,563,1497,0,8
2133,563,1496,11,5
2134,563,1497,19,3
2135,563,1496,23,5
2136,564,1497,0,14
2137,564,1496,17,3
2138,564,1497,22,1
2139,565,1496,0,2
2140,565,1497,5,7
2141,565,1496,15,6
2142,565,1497,22,1
2143,566,1536,0,8
2144,566,1537,11,2
2145,566,1536,16,4
2146,566,1537,22,2
2147,567,1397,0,15
2148,567,1497,17,2
2149,567,1496,22,2
2150,568,855,0,19
2151,568,854,20,2
2152,568,804,23,3
2153,569,981,0,7
2154,569,982,7,3
2155,569,981,12,12
2156,570,1446,0,6
2157,570,1497,9,5
2158,570,1496,17,6
2159,571,1497,1,2
2160,571,1547,6,5
2161,571,1577,14,4
2162,571,1543,20,3
2163,572,1496,0,7
2164,572,1497,10,4
2165,572,1496,17,6
2166,573,1546,0,8
2167,573,1547,11,3
2168,573,1546,17,3
2169,573,1547,21,2
2170,574,1446,1,12
2171,574,1497,16,2
2172,574,1495,21,2
2173,575,1497,1,10
2174,575,1496,14,3
2175,575,1445,20,3
2176,576,756,0,7
2177,576,1006,10,3
2178,576,755,16,7
2179,577,1497,0,1
2180,577,1544,4,6
2181,577,1496,13,4
2182,577,1494,20,4
2183,578,804,0,8
2184,578,803,9,3
2185,578,804,14,6
2186,578,805,21,2
2187,579,1446,0,7
2188,579,1496,10,4
2189,579,1445,17,6
2190,580,1446,1,5
2191,580,805,9,4
2192,580,506,14,8
2193,580,705,23,4
2194,581,1546,0,7
2195,581,1497,9,4
2196,581,1496,16,6
2197,581,1497,23,4
2198,582,1496,0,8
2199,582,1446,10,4
2200,582,1496,16,5
2201,582,1446,22,1
2202,583,1396,0,6
2203,583,1446,9,4
2204,583,1396,15,5
2205,583,1494,21,2
2206,584,1446,0,10
2207,584,1346,13,3
2208,584,1497,18,3
2209,584,1397,22,1
2210,585,1832,7,6
2211,585,1730,16,5
2212,585,1781,22,2
2213,586,1494,0,6
2214,586,1544,9,3
2215,586,1494,15,4
2216,586,1493,21,2
2217,587,1496,0,16
2218,587,1447,17,2
2219,587,1496,20,3
2220,588,1496,0,9
2221,588,1346,12,3
2222,588,1497,16,4
2223,588,1495,22,2
2224,589,855,0,11
2225,589,905,14,2
2226,589,855,19,4
2227,590,1344,0,11
2228,590,1548,13,3
2229,590,1644,19,3
2230,590,177,23,2
2231,591,1497,0,8
2232,591,1394,11,3
2233,591,1497,17,4
2234,591,1496,22,1
2235,592,1496,0,14
2236,592,1446,16,3
2237,592,1496,20,4
2238,593,1496,0,9
2239,593,1158,12,4
2240,593,1496,19,3
2241,593,1546,23,3
2242,594,531,3,6
2243,594,481,12,4
2244,594,531,18,2
2245,594,480,21,2
2246,595,805,0,7
2247,595,804,10,6
2248,595,805,19,5
2249,596,1497,0,10
2250,596,1545,12,3
2251,596,1497,18,4
2252,596,1447,23,3
2253,597,427,1,2
2254,597,377,6,5
2255,597,378,12,4
2256,597,377,17,2
2257,597,378,20,3
2258,598,1496,0,10
2259,598,1446,12,3
2260,598,1496,18,5
2261,599,805,0,7
2262,599,854,10,6
2263,599,805,19,4
2264,600,641,0,1
2265,600,640,4,5
2266,600,1672,12,6
2267,600,1676,19,2
2268,600,1624,22,1
2269,601,1495,0,5
2270,601,1544,7,4
2271,601,1495,12,5
2272,601,1494,20,2
2273,601,1495,23,3
2274,602,1546,0,18
2275,602,1496,19,2
2276,602,1497,22,1
2277,603,805,0,7
2278,603,755,10,4
2279,603,805,17,4
2280,603,804,22,1
2281,604,705,0,8
2282,604,506,11,2
2283,604,705,14,2
2284,604,755,19,3
2285,604,656,22,1
2286,605,1497,0,7
2287,605,1496,10,5
2288,605,1345,18,3
2289,605,1496,22,2
2290,606,804,1,5
2291,606,555,9,4
2292,606,705,14,3
2293,606,656,20,2
2294,606,804,23,4
2295,607,806,9,1
2296,607,1008,13,3
2297,607,755,18,3
2298,607,804,22,2
2299,608,994,0,13
2300,608,885,16,2
2301,608,1345,21,2
2302,609,175,2,8
2303,609,963,13,3
2304,609,964,18,6
2305,610,855,2,9
2306,610,904,14,3
2307,610,705,20,2
2308,610,1007,23,3
2309,611,1547,1,7
2310,611,1546,11,2
2311,611,1547,16,4
2312,611,1546,21,2
2313,612,1497,10,6
2314,612,1547,19,2
2315,612,1497,22,1
2316,613,1496,0,9
2317,613,479,12,3
2318,613,804,18,4
2319,613,479,23,4
2320,614,1546,0,6
2321,614,1690,9,5
2322,614,1546,17,2
2323,614,1496,21,3
2324,615,1496,0,7
2325,615,1594,9,4
2326,615,1496,15,6
2327,615,1073,22,1
2328,616,1497,0,17
2329,616,1496,19,2
2330,616,1497,22,1
2331,617,1837,0,10
2332,617,834,12,5
2333,617,1496,20,2
2334,617,1447,23,2
2335,618,1595,0,5
2336,618,1594,6,7
2337,618,1644,16,5
2338,618,1595,22,2
2339,619,805,0,6
2340,619,804,9,5
2341,619,855,17,4
2342,619,806,22,2
2343,620,1546,0,11
2344,620,1496,14,3
2345,620,1546,20,3
2346,621,1496,0,7
2347,621,1345,10,4
2348,621,1496,17,5
2349,621,1447,23,3
2350,622,1446,0,3
2351,622,1396,6,8
2352,622,1446,17,5
2353,622,1346,23,1
2354,623,1594,4,1
2355,623,1544,7,3
2356,623,806,13,5
2357,623,855,20,2
2358,623,804,23,4
2359,624,1544,0,6
2360,624,1493,9,5
2361,624,1544,17,3
2362,624,1493,21,2
2363,625,1497,0,1
2364,625,1546,3,7
2365,625,1495,13,7
2366,625,1546,21,2
2367,626,804,0,6
2368,626,853,8,5
2369,626,804,14,6
2370,626,805,21,3
2371,627,1366,8,1
2372,627,1362,10,3
2373,627,804,16,4
2374,627,805,21,2
2375,628,1497,0,7
2376,628,1495,10,5
2377,628,1496,18,4
2378,628,1497,23,3
2379,629,1496,1,7
2380,629,1446,10,3
2381,629,1496,15,6
2382,629,1446,22,3
2383,630,903,0,6
2384,630,403,7,7
2385,630,903,15,7
2386,630,403,23,3
2387,631,1446,0,7
2388,631,1496,10,5
2389,631,1446,18,5
2390,632,1495,0,14
2391,632,1496,15,3
2392,632,1495,19,2
2393,632,1496,22,1
2394,633,1488,1,7
2395,633,1543,11,3
2396,633,1542,17,7
2397,634,1496,0,7
2398,634,1446,9,4
2399,634,1496,15,5
2400,634,1497,22,1
2401,635,805,0,8
2402,635,906,11,3
2403,635,1346,16,5
2404,635,1345,22,1
2405,636,1446,1,16
2406,636,1396,20,2
2407,636,1446,23,4
2408,637,1397,0,11
2409,637,1446,14,2
2410,637,1497,19,4
2411,638,1443,3,8
2412,638,1494,14,4
2413,638,1495,21,2
2414,639,1546,0,10
2415,639,1496,13,3
2416,639,1496,18,4
2417,639,1547,23,3
2418,640,1497,0,14
2419,640,1496,17,3
2420,640,1497,22,3
2421,641,1548,1,5
2422,641,1547,9,6
2423,641,1548,18,3
2424,641,1547,22,1
2425,642,1397,0,4
2426,642,1497,7,7
2427,642,1344,17,6
2428,643,1498,0,9
2429,643,1496,11,4
2430,643,1446,18,4
2431,643,1496,23,4
2432,644,1445,0,10
2433,644,1494,12,2
2434,644,1445,16,4
2435,644,1495,21,2
2436,645,1496,0,13
2437,645,1497,16,3
2438,645,1446,22,4
2439,646,1677,1,5
2440,646,1578,7,4
2441,646,1527,13,6
2442,646,1496,20,2
2443,646,1546,23,3
2444,647,1344,6,4
2445,647,1393,12,3
2446,647,1344,18,7
2447,648,1496,0,8
2448,648,1393,11,4
2449,648,1495,18,5
2450,649,1496,0,17
2451,649,1495,18,2
2452,649,1497,21,2
2453,650,1496,4,4
2454,650,1497,11,4
2455,650,1496,18,9
